game_id,round_in_game,round_overall,move_a,move_b,move_a_name,move_b_name,outcome
119,2,775,p,s,Paper,Rock,A_win
119,3,776,p,x,Paper,Scissors,B_win
119,4,777,x,s,Scissors,Rock,B_win
119,5,778,p,x,Paper,Scissors,B_win
120,1,779,x,x,Scissors,Scissors,Tie
120,2,780,p,p,Paper,Paper,Tie
120,3,781,x,x,Scissors,Scissors,Tie
120,4,782,s,p,Rock,Paper,B_win
120,5,783,p,x,Paper,Scissors,B_win
120,6,784,x,p,Scissors,Paper,A_win
120,7,785,p,x,Paper,Scissors,B_win
121,1,786,s,s,Rock,Rock,Tie
121,2,787,x,s,Scissors,Rock,B_win
121,3,788,p,s,Paper,Rock,A_win
121,4,789,x,s,Scissors,Rock,B_win
121,5,790,p,x,Paper,Scissors,B_win
122,1,791,x,p,Scissors,Paper,A_win
122,2,792,s,x,Rock,Scissors,A_win
122,3,793,p,x,Paper,Scissors,B_win
123,1,794,x,p,Scissors,Paper,A_win
123,2,795,s,s,Rock,Rock,Tie
123,3,796,p,p,Paper,Paper,Tie
123,4,797,p,s,Paper,Rock,A_win
123,5,798,x,p,Scissors,Paper,A_win
124,1,799,p,p,Paper,Paper,Tie
124,2,800,s,p,Rock,Paper,B_win
124,3,801,p,p,Paper,Paper,Tie
124,4,802,x,s,Scissors,Rock,B_win
124,5,803,s,p,Rock,Paper,B_win
125,1,804,s,s,Rock,Rock,Tie
125,2,805,x,p,Scissors,Paper,A_win
125,3,806,p,x,Paper,Scissors,B_win
125,4,807,s,s,Rock,Rock,Tie
125,5,808,s,p,Rock,Paper,B_win
125,6,809,p,x,Paper,Scissors,B_win
126,1,810,p,p,Paper,Paper,Tie
126,2,811,p,x,Paper,Scissors,B_win
126,3,812,x,s,Scissors,Rock,B_win
126,4,813,p,x,Paper,Scissors,B_win
127,1,814,x,s,Scissors,Rock,B_win
127,2,815,p,p,Paper,Paper,Tie
127,3,816,x,s,Scissors,Rock,B_win
127,4,817,p,p,Paper,Paper,Tie
127,5,818,p,s,Paper,Rock,A_win
127,6,819,p,x,Paper,Scissors,B_win
128,1,820,x,s,Scissors,Rock,B_win
128,2,821,s,p,Rock,Paper,B_win
128,3,822,s,x,Rock,Scissors,A_win
128,4,823,p,p,Paper,Paper,Tie
128,5,824,s,s,Rock,Rock,Tie
128,6,825,s,s,Rock,Rock,Tie
128,7,826,x,s,Scissors,Rock,B_win
129,1,827,x,s,Scissors,Rock,B_win
129,2,828,s,s,Rock,Rock,Tie
129,3,829,p,s,Paper,Rock,A_win
129,4,830,x,x,Scissors,Scissors,Tie
129,5,831,s,p,Rock,Paper,B_win
129,6,832,x,s,Scissors,Rock,B_win
130,1,833,x,x,Scissors,Scissors,Tie
130,2,834,s,s,Rock,Rock,Tie
130,3,835,x,s,Scissors,Rock,B_win
130,4,836,s,s,Rock,Rock,Tie
130,5,837,s,x,Rock,Scissors,A_win
130,6,838,x,s,Scissors,Rock,B_win
130,7,839,x,x,Scissors,Scissors,Tie
130,8,840,s,s,Rock,Rock,Tie
130,9,841,s,s,Rock,Rock,Tie
130,10,842,s,x,Rock,Scissors,A_win
130,11,843,x,s,Scissors,Rock,B_win
131,1,844,s,x,Rock,Scissors,A_win
131,2,845,x,p,Scissors,Paper,A_win
131,3,846,p,s,Paper,Rock,A_win
132,1,847,x,p,Scissors,Paper,A_win
132,2,848,x,s,Scissors,Rock,B_win
132,3,849,p,p,Paper,Paper,Tie
132,4,850,x,x,Scissors,Scissors,Tie
132,5,851,s,p,Rock,Paper,B_win
132,6,852,s,x,Rock,Scissors,A_win
132,7,853,x,p,Scissors,Paper,A_win
133,1,854,p,x,Paper,Scissors,B_win
133,2,855,p,x,Paper,Scissors,B_win
133,3,856,s,x,Rock,Scissors,A_win
133,4,857,s,x,Rock,Scissors,A_win
133,5,858,p,s,Paper,Rock,A_win
134,1,859,x,x,Scissors,Scissors,Tie
134,2,860,x,p,Scissors,Paper,A_win
134,3,861,p,p,Paper,Paper,Tie
134,4,862,x,x,Scissors,Scissors,Tie
134,5,863,p,p,Paper,Paper,Tie
134,6,864,x,p,Scissors,Paper,A_win
135,1,865,x,x,Scissors,Scissors,Tie
135,2,866,p,p,Paper,Paper,Tie
135,3,867,x,x,Scissors,Scissors,Tie
135,4,868,x,x,Scissors,Scissors,Tie
135,5,869,p,s,Paper,Rock,A_win
135,6,870,x,p,Scissors,Paper,A_win
135,7,871,s,s,Rock,Rock,Tie
135,8,872,x,s,Scissors,Rock,B_win
135,9,873,p,p,Paper,Paper,Tie
135,10,874,s,x,Rock,Scissors,A_win
136,1,875,p,s,Paper,Rock,A_win
136,2,876,p,x,Paper,Scissors,B_win
136,3,877,x,p,Scissors,Paper,A_win
136,4,878,s,p,Rock,Paper,B_win
136,5,879,x,x,Scissors,Scissors,Tie
136,6,880,s,x,Rock,Scissors,A_win
137,1,881,x,x,Scissors,Scissors,Tie
137,2,882,s,p,Rock,Paper,B_win
137,3,883,x,x,Scissors,Scissors,Tie
137,4,884,x,p,Scissors,Paper,A_win
137,5,885,s,p,Rock,Paper,B_win
137,6,886,x,s,Scissors,Rock,B_win
138,1,887,p,x,Paper,Scissors,B_win
138,2,888,p,p,Paper,Paper,Tie
138,3,889,x,s,Scissors,Rock,B_win
138,4,890,p,p,Paper,Paper,Tie
138,5,891,p,s,Paper,Rock,A_win
138,6,892,p,x,Paper,Scissors,B_win
139,1,893,p,x,Paper,Scissors,B_win
139,2,894,p,s,Paper,Rock,A_win
139,3,895,x,p,Scissors,Paper,A_win
139,4,896,p,s,Paper,Rock,A_win
140,1,897,p,p,Paper,Paper,Tie
140,2,898,x,s,Scissors,Rock,B_win
140,3,899,p,x,Paper,Scissors,B_win
140,4,900,x,s,Scissors,Rock,B_win
141,1,901,x,x,Scissors,Scissors,Tie
141,2,902,s,p,Rock,Paper,B_win
141,3,903,x,s,Scissors,Rock,B_win
141,4,904,x,p,Scissors,Paper,A_win
141,5,905,x,p,Scissors,Paper,A_win
141,6,906,s,p,Rock,Paper,B_win
142,1,907,x,x,Scissors,Scissors,Tie
142,2,908,s,s,Rock,Rock,Tie
142,3,909,s,x,Rock,Scissors,A_win
142,4,910,x,x,Scissors,Scissors,Tie
142,5,911,s,p,Rock,Paper,B_win
142,6,912,x,x,Scissors,Scissors,Tie
142,7,913,p,s,Paper,Rock,A_win
142,8,914,s,x,Rock,Scissors,A_win
143,1,915,x,x,Scissors,Scissors,Tie
143,2,916,p,s,Paper,Rock,A_win
143,3,917,x,p,Scissors,Paper,A_win
143,4,918,s,p,Rock,Paper,B_win
143,5,919,x,s,Scissors,Rock,B_win
143,6,920,x,p,Scissors,Paper,A_win
144,1,921,x,s,Scissors,Rock,B_win
144,2,922,p,p,Paper,Paper,Tie
144,3,923,s,x,Rock,Scissors,A_win
144,4,924,p,p,Paper,Paper,Tie
144,5,925,x,s,Scissors,Rock,B_win
144,6,926,s,x,Rock,Scissors,A_win
144,7,927,p,p,Paper,Paper,Tie
144,8,928,s,s,Rock,Rock,Tie
144,9,929,s,x,Rock,Scissors,A_win
145,1,930,x,x,Scissors,Scissors,Tie
145,2,931,x,p,Scissors,Paper,A_win
145,3,932,s,x,Rock,Scissors,A_win
145,4,933,p,s,Paper,Rock,A_win
146,1,934,p,p,Paper,Paper,Tie
146,2,935,p,x,Paper,Scissors,B_win
146,3,936,x,s,Scissors,Rock,B_win
146,4,937,x,x,Scissors,Scissors,Tie
146,5,938,x,s,Scissors,Rock,B_win
147,1,939,p,x,Paper,Scissors,B_win
147,2,940,x,p,Scissors,Paper,A_win
147,3,941,p,s,Paper,Rock,A_win
147,4,942,p,x,Paper,Scissors,B_win
147,5,943,s,p,Rock,Paper,B_win
148,1,944,x,p,Scissors,Paper,A_win
148,2,945,s,x,Rock,Scissors,A_win
148,3,946,x,x,Scissors,Scissors,Tie
148,4,947,p,s,Paper,Rock,A_win
149,1,948,p,x,Paper,Scissors,B_win
149,2,949,p,p,Paper,Paper,Tie
149,3,950,x,p,Scissors,Paper,A_win
149,4,951,s,s,Rock,Rock,Tie
149,5,952,x,x,Scissors,Scissors,Tie
149,6,953,s,s,Rock,Rock,Tie
149,7,954,x,p,Scissors,Paper,A_win
149,8,955,p,x,Paper,Scissors,B_win
149,9,956,s,s,Rock,Rock,Tie
149,10,957,x,p,Scissors,Paper,A_win
150,1,958,p,x,Paper,Scissors,B_win
150,2,959,p,s,Paper,Rock,A_win
150,3,960,x,p,Scissors,Paper,A_win
150,4,961,p,s,Paper,Rock,A_win
151,1,962,p,p,Paper,Paper,Tie
151,2,963,x,s,Scissors,Rock,B_win
151,3,964,p,x,Paper,Scissors,B_win
151,4,965,x,s,Scissors,Rock,B_win
152,1,966,x,x,Scissors,Scissors,Tie
152,2,967,s,p,Rock,Paper,B_win
152,3,968,x,p,Scissors,Paper,A_win
152,4,969,x,p,Scissors,Paper,A_win
152,5,970,x,p,Scissors,Paper,A_win
152,6,971,s,p,Rock,Paper,B_win
153,1,972,x,x,Scissors,Scissors,Tie
153,2,973,s,s,Rock,Rock,Tie
153,3,974,s,x,Rock,Scissors,A_win
153,4,975,x,x,Scissors,Scissors,Tie
153,5,976,s,p,Rock,Paper,B_win
153,6,977,x,x,Scissors,Scissors,Tie
153,7,978,p,s,Paper,Rock,A_win
153,8,979,s,x,Rock,Scissors,A_win
154,1,980,x,x,Scissors,Scissors,Tie
154,2,981,p,s,Paper,Rock,A_win
154,3,982,x,p,Scissors,Paper,A_win
154,4,983,s,p,Rock,Paper,B_win
154,5,984,x,s,Scissors,Rock,B_win
154,6,985,x,p,Scissors,Paper,A_win
155,1,986,x,s,Scissors,Rock,B_win
155,2,987,p,p,Paper,Paper,Tie
155,3,988,s,x,Rock,Scissors,A_win
155,4,989,p,p,Paper,Paper,Tie
155,5,990,x,s,Scissors,Rock,B_win
155,6,991,s,x,Rock,Scissors,A_win
155,7,992,p,p,Paper,Paper,Tie
155,8,993,s,s,Rock,Rock,Tie
155,9,994,s,x,Rock,Scissors,A_win
156,1,995,x,x,Scissors,Scissors,Tie
156,2,996,x,p,Scissors,Paper,A_win
156,3,997,s,x,Rock,Scissors,A_win
156,4,998,p,s,Paper,Rock,A_win
157,1,999,p,p,Paper,Paper,Tie
157,2,1000,p,x,Paper,Scissors,B_win
157,3,1001,x,s,Scissors,Rock,B_win
157,4,1002,x,x,Scissors,Scissors,Tie
157,5,1003,x,s,Scissors,Rock,B_win
158,1,1004,p,x,Paper,Scissors,B_win
158,2,1005,x,p,Scissors,Paper,A_win
158,3,1006,p,s,Paper,Rock,A_win
158,4,1007,p,x,Paper,Scissors,B_win
158,5,1008,s,p,Rock,Paper,B_win
159,1,1009,x,p,Scissors,Paper,A_win
159,2,1010,s,x,Rock,Scissors,A_win
159,3,1011,x,x,Scissors,Scissors,Tie
159,4,1012,p,s,Paper,Rock,A_win
160,1,1013,p,x,Paper,Scissors,B_win
160,2,1014,p,p,Paper,Paper,Tie
160,3,1015,x,p,Scissors,Paper,A_win
160,4,1016,s,s,Rock,Rock,Tie
160,5,1017,x,x,Scissors,Scissors,Tie
160,6,1018,s,s,Rock,Rock,Tie
160,7,1019,x,p,Scissors,Paper,A_win
160,8,1020,p,x,Paper,Scissors,B_win
160,9,1021,s,s,Rock,Rock,Tie
160,10,1022,x,p,Scissors,Paper,A_win
161,1,1023,p,p,Paper,Paper,Tie
161,2,1024,x,x,Scissors,Scissors,Tie
161,3,1025,s,p,Rock,Paper,B_win
161,4,1026,x,p,Scissors,Paper,A_win
161,5,1027,x,s,Scissors,Rock,B_win
161,6,1028,p,p,Paper,Paper,Tie
161,7,1029,p,p,Paper,Paper,Tie
161,8,1030,x,s,Scissors,Rock,B_win
162,1,1031,s,p,Rock,Paper,B_win
162,2,1032,p,s,Paper,Rock,A_win
162,3,1033,s,p,Rock,Paper,B_win
162,4,1034,x,p,Scissors,Paper,A_win
163,1,1035,x,x,Scissors,Scissors,Tie
163,2,1036,s,p,Rock,Paper,B_win
163,3,1037,p,x,Paper,Scissors,B_win
163,4,1038,x,s,Scissors,Rock,B_win
164,1,1039,s,p,Rock,Paper,B_win
164,2,1040,x,p,Scissors,Paper,A_win
164,3,1041,p,s,Paper,Rock,A_win
164,4,1042,s,p,Rock,Paper,B_win
164,5,1043,x,x,Scissors,Scissors,Tie
165,1,1044,p,s,Paper,Rock,A_win
166,1,1045,x,s,Scissors,Rock,B_win
166,2,1046,p,x,Paper,Scissors,B_win
166,3,1047,x,s,Scissors,Rock,B_win
167,1,1048,x,x,Scissors,Scissors,Tie
167,2,1049,p,s,Paper,Rock,A_win
167,3,1050,s,s,Rock,Rock,Tie
167,4,1051,x,s,Scissors,Rock,B_win
167,5,1052,p,p,Paper,Paper,Tie
167,6,1053,x,s,Scissors,Rock,B_win
167,7,1054,p,x,Paper,Scissors,B_win
168,1,1055,x,x,Scissors,Scissors,Tie
